Store_Ratio,Basket_Ratio,Store_Score,Store_Presence,Score_3,popularity
0.75,0.365,-6.7410000000000005,0.2019999999999999,0.1009999999999999,4
0.485,0.0117,-29.338,0.996,0.181,4
0.198,0.0157,-30.335,0.994,0.144,5
0.613,0.7390000000000001,-6.478,0.526,0.7120000000000001,4
0.6920000000000001,0.396,-10.365,0.506,0.757,4
0.716,0.6920000000000001,-9.157,0.139,0.368,4
0.841,0.664,-11.233,0.00185,0.6509999999999999,4
0.08,0.999,-13.372,0.158,0.00397,3
0.301,0.012,-32.691,0.995,0.0861,5
0.5820000000000001,0.591,-10.414,0.325,0.278,4
0.878,0.626,-6.945,0.19,0.427,4
0.5589999999999999,0.825,-10.725,0.0771,0.805,4
0.5720000000000001,0.409,-11.384,0.662,0.351,4
0.6920000000000001,0.126,-16.442999999999998,0.506,0.48,4
0.8290000000000001,0.262,-11.705,0.397,0.295,4
0.569,0.613,-9.959,0.0947,0.301,4
0.76,0.731,-7.041,0.352,0.471,4
0.5720000000000001,0.214,-15.625,0.649,0.485,4
0.51,0.5720000000000001,-6.153,0.28,0.529,4
0.348,0.159,-20.835,0.99,0.108,4
0.7440000000000001,0.312,-16.504,0.3779999999999999,0.71,3
0.56,0.632,-9.033,0.861,0.373,4
0.493,0.478,-11.765999999999998,0.873,0.7390000000000001,4
0.536,0.377,-12.845,0.758,0.0652,4
0.248,0.026,-27.499,0.8759999999999999,0.0355,4
0.745,0.716,-8.221,0.2019999999999999,0.8170000000000001,4
0.296,0.16,-23.075,0.964,0.0391,3
0.291,0.027,-27.265,0.982,0.177,3
0.5,0.1639999999999999,-9.29,0.964,0.429,4
0.162,0.0669,-21.458,0.943,0.04,4
0.479,0.214,-11.877,0.6990000000000001,0.247,3
0.693,0.412,-11.337,0.115,0.539,4
0.391,0.6920000000000001,-6.542999999999999,0.0946,0.56,4
0.477,0.14,-13.396,0.902,0.148,3
0.435,0.466,-10.856,0.158,0.6459999999999999,4
0.6629999999999999,0.522,-8.741,0.392,0.301,4
0.429,0.1969999999999999,-9.798,0.774,0.1969999999999999,4
0.615,0.701,-4.258,0.06,0.257,4
0.6779999999999999,0.6629999999999999,-5.807,0.135,0.747,4
0.589,0.797,-5.464,0.0289,0.2319999999999999,4
0.6,0.8079999999999999,-4.678999999999999,0.208,0.809,4
0.84,0.835,-4.386,0.00281,0.637,4
0.737,0.6779999999999999,-7.011,0.114,0.698,4
0.351,0.0543,-32.167,0.995,0.143,3
0.157,0.0267,-28.212,0.952,0.037,4
0.402,0.83,-10.823,0.961,0.752,4
0.48,0.139,-12.196,0.902,0.216,4
0.718,0.528,-8.685,0.356,0.537,4
0.597,0.687,-6.5360000000000005,0.216,0.502,4
0.503,0.96,-2.672,9.25e-05,0.489,4
0.0786,0.00793,-31.689,0.981,0.0512,3
0.648,0.764,-12.004,0.0663,0.5770000000000001,4
0.856,0.726,-7.817,0.271,0.848,4
0.523,0.0355,-28.409,0.995,0.104,5
0.497,0.757,-4.189,0.0449,0.507,4
0.5710000000000001,0.752,-4.872,0.0196,0.25,4
0.75,0.848,-7.441,0.00648,0.0751,4
0.769,0.767,-11.905,0.0017699999999999,0.478,4
0.6940000000000001,0.685,-6.535,0.2239999999999999,0.306,4
0.284,0.0689,-24.045,0.961,0.0692,3
0.505,0.2,-5.7860000000000005,0.818,0.5589999999999999,4
0.499,0.564,-9.736,0.5820000000000001,0.5589999999999999,4
0.598,0.11,-19.56,0.994,0.495,4
0.679,0.0508,-19.313,0.981,0.505,4
0.527,0.286,-9.785,0.902,0.3829999999999999,4
0.6970000000000001,0.311,-14.523,0.901,0.0701,4
0.0646,0.00223,-29.924,0.991,0.126,5
0.482,0.36,-13.888,0.784,0.0417,3
0.489,0.0236,-24.131,0.995,0.166,4
0.608,0.907,-3.035,0.14,0.691,4
0.183,0.608,-5.529,0.878,0.124,4
0.6629999999999999,0.818,-5.529,0.0798,0.88,4
0.825,0.753,-9.233,0.114,0.892,4
0.862,0.674,-4.856,0.416,0.472,3
0.7190000000000001,0.325,-12.222,0.847,0.286,4
0.0697,0.0936,-22.559,0.971,0.0262,4
0.8220000000000001,0.579,-8.955,0.481,0.787,4
0.152,0.045,-25.326,0.935,0.039,3
0.802,0.6459999999999999,-6.577000000000001,0.0733,0.928,4
0.222,0.0749,-19.555,0.879,0.186,3
0.609,0.69,-7.758999999999999,0.0195,0.594,4
0.763,0.792,-5.797999999999999,0.262,0.695,4
0.64,0.5489999999999999,-7.015,0.655,0.498,4
0.789,0.419,-9.874,0.249,0.542,4
0.64,0.18,-20.394,0.79,0.251,4
0.417,0.307,-8.797,0.198,0.123,4
0.19,0.3879999999999999,-13.364,0.0908,0.0391,4
0.504,0.1969999999999999,-12.267,0.741,0.256,4
0.7759999999999999,0.601,-6.957999999999999,0.208,0.875,4
0.835,0.942,-8.857999999999999,0.0532,0.956,4
0.762,0.797,-4.124,0.0208,0.174,4
0.3979999999999999,0.0336,-30.369,0.996,0.612,4
0.68,0.875,-2.845,0.0193,0.613,4
0.552,0.645,-6.595,0.00187,0.588,4
0.687,0.596,-12.873,0.043,0.903,4
0.416,0.546,-7.728,0.492,0.418,4
0.392,0.966,-3.863,0.00132,0.0764,4
0.545,0.605,-7.59,0.742,0.602,4
0.479,0.292,-8.161,0.894,0.206,4
0.657,0.5670000000000001,-12.871,0.146,0.563,4
0.7170000000000001,0.821,-5.591,0.00307,0.3879999999999999,4
0.7,0.865,-5.827000000000001,0.0136,0.78,4
0.78,0.79,-7.79,0.00227,0.812,4
0.522,0.253,-12.88,0.939,0.322,4
0.74,0.603,-10.487,0.0138,0.688,4
0.474,0.145,-14.402,0.911,0.157,5
0.622,0.645,-8.581,0.00993,0.7759999999999999,4
0.7829999999999999,0.912,-3.713,0.0238,0.7490000000000001,4
0.504,0.8,-2.763,0.125,0.789,4
0.753,0.523,-9.728,0.615,0.317,4
0.557,0.2789999999999999,-7.757000000000001,0.868,0.263,4
0.606,0.799,-4.452,0.0128,0.638,4
0.421,0.7909999999999999,-4.998,0.0117,0.499,4
0.815,0.8009999999999999,-4.271,0.2289999999999999,0.5329999999999999,4
0.445,0.7440000000000001,-7.978,0.3429999999999999,0.48,4
0.422,0.0221,-33.99,0.995,0.455,4
0.643,0.961,-5.297999999999999,0.0196,0.96,4
0.336,0.3389999999999999,-14.026,0.879,0.217,4
0.757,0.529,-8.55,0.0407,0.573,4
0.402,0.0717,-18.852,0.945,0.183,4
0.604,0.894,-4.755,0.0512,0.415,4
0.655,0.933,-7.702999999999999,0.00332,0.472,4
0.509,0.0587,-27.114,0.996,0.529,4
0.316,0.759,-5.771,0.0027199999999999,0.241,3
0.3989999999999999,0.0697,-19.12,0.989,0.265,4
0.512,0.8170000000000001,-3.154,0.0505,0.552,4
0.588,0.36,-12.916,0.852,0.953,3
0.645,0.598,-13.18,0.221,0.913,4
0.564,0.911,-5.39,0.159,0.5820000000000001,4
0.574,0.96,-4.906000000000001,0.0457,0.978,4
0.267,0.0625,-29.846,0.955,0.0656,3
0.7,0.735,-7.596,0.441,0.59,4
0.748,0.6679999999999999,-9.45,0.088,0.74,4
0.82,0.706,-10.099,0.205,0.932,4
0.492,0.526,-6.279,0.878,0.348,4
0.722,0.332,-10.094,0.865,0.141,4
0.557,0.759,-5.698,0.289,0.5670000000000001,4
0.81,0.511,-6.924,0.12,0.8370000000000001,4
0.784,0.722,-6.573,0.3,0.728,4
0.1159999999999999,0.084,-14.577,0.976,0.0336,4
0.843,0.6940000000000001,-3.307,0.0333,0.5770000000000001,4
0.785,0.721,-5.457000000000001,0.0149,0.894,4
0.298,0.204,-23.391,0.971,0.163,1
0.59,0.4429999999999999,-5.662000000000001,0.618,0.342,4
0.42,0.0862,-18.034,0.981,0.159,3
0.728,0.8590000000000001,-5.237,0.0401,0.535,4
0.8440000000000001,0.7490000000000001,-3.729,0.482,0.685,4
0.118,0.104,-20.925,0.985,0.0379,4
0.635,0.659,-7.499,0.242,0.34,4
0.552,0.485,-9.111,0.517,0.51,4
0.251,0.0433,-16.303,0.93,0.0754,1
0.794,0.8109999999999999,-8.966000000000001,0.0426,0.862,4
0.424,0.0577,-25.12,0.991,0.11,4
0.376,0.34,-12.003,0.52,0.387,4
0.439,0.968,-4.551,4.1e-05,0.255,4
0.967,0.583,-5.562,0.0584,0.964,4
0.69,0.845,-4.676,0.0193,0.638,4
0.601,0.728,-10.469,0.3779999999999999,0.862,3
0.434,0.327,-10.72,0.609,0.295,4
0.273,0.0132,-27.314,0.995,0.104,3
0.634,0.6679999999999999,-5.488,0.14,0.635,4
0.768,0.733,-7.057,0.0823,0.64,4
0.7070000000000001,0.813,-4.515,0.0863,0.722,4
0.6829999999999999,0.665,-11.112,0.0554,0.8440000000000001,4
0.908,0.423,-10.179,0.7609999999999999,0.7090000000000001,3
0.397,0.0233,-21.633000000000003,0.994,0.184,5
0.52,0.451,-6.417999999999999,0.271,0.3329999999999999,4
0.705,0.7609999999999999,-4.579,0.00385,0.8190000000000001,4
0.5760000000000001,0.0208,-26.637,0.915,0.922,3
0.8,0.6759999999999999,-5.631,0.0762,0.421,4
0.23,0.158,-19.554,0.841,0.0372,3
0.636,0.672,-6.667000000000001,0.573,0.794,4
0.515,0.43,-9.935,0.0102,0.104,4
0.691,0.722,-8.771,0.0189,0.887,4
0.767,0.659,-7.428999999999999,0.325,0.439,4
0.109,0.00788,-32.592,0.991,0.0388,5
0.396,0.79,-6.182,0.000674,0.461,4
0.5920000000000001,0.7290000000000001,-4.156000000000001,0.022,0.7090000000000001,4
0.733,0.2789999999999999,-14.568,0.799,0.306,4
0.419,0.665,-9.244,0.298,0.188,4
0.703,0.61,-7.502999999999999,0.0002549999999999,0.422,4
0.8109999999999999,0.371,-14.992,0.584,0.745,4
0.379,0.0938,-10.95,0.938,0.18,4
0.728,0.857,-5.948,0.306,0.966,4
0.185,0.243,-11.901,0.6459999999999999,0.0352,4
0.687,0.7020000000000001,-5.324,0.0064,0.284,4
0.259,0.373,-12.925,0.895,0.196,4
0.654,0.63,-4.644,0.153,0.43,4
0.475,0.0703,-22.699,0.961,0.497,4
0.168,0.032,-30.525,0.958,0.0742,4
0.327,0.046,-27.375,0.994,0.204,4
0.958,0.8170000000000001,-4.464,0.00713,0.923,4
0.374,0.6559999999999999,-11.757,0.475,0.476,4
0.583,0.12,-11.749,0.231,0.19,4
0.703,0.657,-5.363,0.139,0.455,4
0.755,0.772,-4.539,0.0605,0.586,4
0.121,0.0485,-27.125,0.927,0.0688,4
0.6940000000000001,0.715,-9.325,0.000802,0.509,4
0.581,0.772,-6.544,0.000343,0.361,4
0.377,0.65,-5.902,0.0017399999999999,0.365,4
0.846,0.421,-12.220999999999998,0.365,0.878,4
0.462,0.0472,-21.737,0.989,0.0711,4
0.768,0.861,-10.967,0.1669999999999999,0.779,4
0.173,0.0768,-25.439,0.911,0.0664,4
0.594,0.451,-11.536,0.67,0.332,4
0.708,0.648,-5.626,0.0956,0.3379999999999999,4
0.155,0.0323,-31.997,0.847,0.0333,4
0.799,0.635,-7.906000000000001,0.379,0.594,4
0.371,0.00467,-30.125,0.994,0.226,5
0.461,0.00828,-29.233,0.993,0.258,3
0.176,0.471,-19.429,0.122,1e-05,3
0.604,0.267,-12.464,0.866,0.263,4
0.705,0.7340000000000001,-5.08,0.28,0.457,4
0.69,0.927,-4.735,0.0139999999999999,0.715,4
0.262,0.0569,-26.695,0.988,0.351,4
0.287,0.0366,-25.95,0.994,0.0488,1
0.236,0.261,-13.647,0.955,0.106,3
0.494,0.7020000000000001,-7.064,0.584,0.8859999999999999,4
0.588,0.625,-9.566,0.0693,0.346,4
0.457,0.917,-4.199,0.489,0.782,4
0.609,0.639,-4.662,0.357,0.211,4
0.6659999999999999,0.537,-10.235,0.109,0.342,4
0.46,0.652,-6.069,0.359,0.139,4
0.657,0.429,-8.892000000000001,0.626,0.248,4
0.521,0.9,-6.358,0.0187,0.416,4
0.185,0.0132,-32.25,0.901,0.0337,4
0.769,0.752,-6.0,0.031,0.527,4
0.6779999999999999,0.6629999999999999,-5.807,0.135,0.747,4
0.3289999999999999,0.861,-5.855,0.00789,0.599,3
0.578,0.477,-8.119,0.4479999999999999,0.511,4
0.759,0.722,-7.157,0.066,0.4589999999999999,4
0.594,0.48,-12.03,0.37,0.799,4
0.591,0.174,-17.425,0.545,0.151,4
0.782,0.753,-8.703,0.0196,0.94,4
0.654,0.611,-10.45,0.0337,0.7859999999999999,4
0.626,0.902,-4.581,0.121,0.884,4
0.583,0.735,-4.899,0.076,0.579,1
0.602,0.821,-4.059,0.0040799999999999,0.257,4
0.8220000000000001,0.446,-8.899,0.486,0.654,4
0.624,0.193,-10.53,0.93,0.2689999999999999,4
0.81,0.8029999999999999,-3.042,0.385,0.883,4
0.619,0.299,-7.744,0.846,0.31,4
0.291,0.233,-9.898,0.826,0.2689999999999999,3
0.5710000000000001,0.418,-6.89,0.109,0.518,4
0.637,0.129,-17.082,0.887,0.298,4
0.6759999999999999,0.487,-9.617,0.5539999999999999,0.2189999999999999,4
0.8490000000000001,0.536,-7.307,0.0239,0.308,4
0.736,0.947,-6.772,0.456,0.574,4
0.283,0.221,-15.344,0.841,0.299,4
0.432,0.6,-10.401,0.0433,0.318,4
0.708,0.772,-4.263999999999999,0.0267,0.861,4
0.617,0.8390000000000001,-2.849,0.0286,0.741,4
0.3979999999999999,0.0521,-18.31,0.967,0.246,4
0.25,0.13,-25.726,0.987,0.0505,4
0.401,0.0273,-30.596,0.994,0.236,4
0.149,0.0765,-25.598000000000003,0.852,0.0367,3
0.561,0.1969999999999999,-13.191,0.92,0.95,4
0.706,0.604,-6.932,0.418,0.361,4
0.862,0.818,-2.92,0.38,0.5429999999999999,4
0.629,0.957,-5.466,0.0351,0.652,4
0.64,0.647,-8.113999999999999,0.124,0.546,4
0.934,0.735,-6.667999999999999,0.031,0.768,4
0.6629999999999999,0.8809999999999999,-4.122,0.00208,0.816,4
0.243,0.0785,-23.19,0.992,0.195,3
0.62,0.486,-9.731,0.784,0.81,4
0.498,0.949,-4.367,0.000324,0.517,3
0.56,0.759,-5.681,0.208,0.7559999999999999,3
0.728,0.857,-5.948,0.306,0.966,4
0.7490000000000001,0.285,-20.351,0.1689999999999999,0.593,4
0.55,0.415,-6.557,0.161,0.2739999999999999,4
0.584,0.8909999999999999,-5.803999999999999,0.132,0.645,4
0.283,0.086,-17.989,0.972,0.26,1
0.0819999999999999,0.0782,-22.579,0.981,0.0369,4
0.736,0.614,-11.124,0.0237,0.858,4
0.444,0.772,-5.652,0.447,0.758,5
0.23,0.131,-20.187,0.985,0.0403,4
0.195,1.0,-19.899,0.988,1e-05,4
0.733,0.319,-11.585,0.322,0.466,4
0.304,0.0116,-33.19,0.983,0.0364,4
0.721,0.0235,-37.049,0.996,0.0607,4
0.287,0.77,-7.477,0.000483,0.293,4
0.601,0.165,-19.596,0.883,0.466,4
0.7390000000000001,0.441,-8.036,0.119,0.235,4
0.654,0.5670000000000001,-6.352,0.346,0.5660000000000001,4
0.535,0.261,-11.389,0.913,0.561,4
0.684,0.916,-5.519,0.0612,0.265,4
0.76,0.674,-6.392,0.0546,0.461,4
0.873,0.426,-12.01,0.032,0.97,4
0.5660000000000001,0.8079999999999999,-4.901,0.195,0.442,4
0.626,0.4529999999999999,-9.499,0.726,0.465,3
0.0733,0.0452,-29.257,0.982,0.0704,1
0.504,0.1969999999999999,-12.267,0.741,0.256,4
0.634,0.498,-11.503,0.8140000000000001,0.434,4
0.4479999999999999,0.85,-6.564,0.00135,0.0825,4
0.422,0.7120000000000001,-5.907,0.273,0.471,4
0.73,0.446,-11.458,0.8029999999999999,0.906,4
0.664,0.66,-4.646,0.512,0.355,4
0.455,0.539,-8.932,0.5920000000000001,0.6409999999999999,4
0.601,0.108,-17.416,0.993,0.0975,4
0.7859999999999999,0.773,-5.042,0.152,0.573,4
0.716,0.301,-12.081,0.7020000000000001,0.3289999999999999,4
0.82,0.585,-11.859000000000002,0.315,0.965,4
0.4029999999999999,0.44,-12.954,0.7020000000000001,0.111,4
0.356,0.0242,-29.891,0.991,0.107,4
0.763,0.84,-3.704,0.0346,0.748,4
0.614,0.254,-14.59,0.858,0.3879999999999999,4
0.562,0.0331,-25.551,0.996,0.386,3
0.772,0.655,-11.531,0.258,0.621,4
0.297,0.0368,-25.602,0.946,0.352,4
0.475,0.203,-18.915,0.911,0.0839,5
0.524,0.736,-6.488,0.00314,0.324,4
0.135,0.00213,-37.865,0.979,0.0644,5
0.759,0.774,-4.342,0.614,0.835,4
0.6829999999999999,0.186,-12.163,0.923,0.298,4
0.773,0.812,-11.202,0.0537,0.885,4
0.21,0.0356,-26.467,0.989,0.083,5
0.477,0.7120000000000001,-6.759,0.2239999999999999,0.407,4
0.48,0.733,-6.581,0.00403,0.1639999999999999,4
0.447,0.8759999999999999,-3.895,0.000105,0.407,4
0.649,0.4429999999999999,-15.71,0.1939999999999999,0.7979999999999999,4
0.7909999999999999,0.541,-6.751,0.0864,0.841,4
0.659,0.0978,-18.785,0.917,0.109,4
0.73,0.792,-5.33,0.0264,0.745,4
0.615,0.7809999999999999,-5.597,0.0171,0.268,3
0.569,0.84,-4.123,0.0295,0.7490000000000001,3
0.665,0.936,-2.97,0.0146,0.848,4
0.179,0.386,-16.369,0.727,0.00238,3
0.598,0.6779999999999999,-4.645,0.381,0.363,4
0.722,0.213,-14.046,0.944,0.162,4
0.777,0.8109999999999999,-4.739,0.0326,0.523,4
0.526,0.84,-6.236000000000001,0.324,0.685,4
0.7809999999999999,0.67,-3.912,0.0103,0.595,4
0.735,0.449,-11.625,0.00207,0.34,4
0.432,0.917,-5.555,0.061,0.349,4
0.721,0.745,-3.508,0.151,0.6990000000000001,4
0.584,0.268,-9.54,0.857,0.441,4
0.667,0.382,-13.122,0.926,0.916,4
0.529,0.649,-6.831,0.6709999999999999,0.8240000000000001,4
0.371,0.0814,-19.738,0.933,0.32,4
0.747,0.8340000000000001,-2.867,0.374,0.687,4
0.6559999999999999,0.446,-5.778,0.595,0.163,3
0.119,0.0374,-21.223000000000003,0.885,0.0424,4
0.8190000000000001,0.512,-10.431,0.337,0.3289999999999999,4
0.6729999999999999,0.58,-6.029,0.0692,0.257,4
0.711,0.373,-14.861,0.0606,0.574,4
0.605,0.562,-5.057,0.593,0.266,4
0.585,0.698,-6.261,0.42,0.621,4
0.24,0.00335,-32.028,0.987,0.177,4
0.745,0.46,-9.92,0.0952,0.802,4
0.6890000000000001,0.5539999999999999,-10.725,0.2239999999999999,0.561,4
0.352,0.145,-24.74,0.993,0.275,4
0.578,0.953,-3.215,0.00595,0.517,4
0.804,0.913,-3.135,0.0248,0.544,4
0.475,0.723,-2.738,0.0917,0.745,3
0.0625,0.23,-18.356,0.89,0.0351,3
0.7,0.414,-7.997000000000001,0.684,0.387,3
0.637,0.472,-7.295,0.539,0.349,4
0.174,0.175,-12.321,0.935,0.162,4
0.452,0.539,-7.327000000000001,0.263,0.326,3
0.642,0.583,-8.047,0.4639999999999999,0.362,4
0.302,0.0967,-19.679,0.993,0.166,4
0.451,0.495,-9.996,0.472,0.741,4
0.424,0.495,-6.657,0.422,0.254,4
0.54,0.3339999999999999,-11.611,0.157,0.594,4
0.183,0.156,-19.424,0.977,0.039,4
0.502,0.362,-16.697,0.911,0.544,4
0.611,0.524,-8.256,0.68,0.73,4
0.628,0.248,-13.304,0.8140000000000001,0.6459999999999999,4
0.426,0.562,-6.895,0.547,0.401,3
0.377,0.682,-8.039,0.0008939999999999,0.288,4
0.191,0.0417,-28.239,0.947,0.0993,4
0.639,0.476,-7.675,0.138,0.353,4
0.073,0.7440000000000001,-34.714,1.43e-06,0.00974,3
0.52,0.856,-4.228,0.000193,0.47,4
0.6920000000000001,0.8590000000000001,-2.529,0.0277,0.4029999999999999,4
0.752,0.6779999999999999,-5.421,0.085,0.583,4
0.792,0.476,-11.707,0.372,0.82,4
0.618,0.955,-3.836,0.00221,0.79,4
0.634,0.774,-7.651,0.226,0.927,4
0.535,0.0206,-25.582,0.994,0.356,4
0.264,0.0556,-23.917,0.964,0.0487,3
0.166,0.0809,-23.825,0.978,0.14,4
0.535,0.716,-5.025,0.326,0.901,4
0.41,0.0735,-30.013,0.996,0.252,4
0.511,0.97,-3.72,5.6e-06,0.5660000000000001,4
0.868,0.693,-7.0520000000000005,0.0597,0.396,4
0.877,0.677,-4.968999999999999,0.0439,0.627,4
0.956,0.795,-5.311,0.00356,0.841,4
0.7290000000000001,0.429,-8.164,0.951,0.73,5
0.0782,0.131,-24.187,0.919,0.0365,3
0.838,0.726,-3.81,0.141,0.652,4
0.446,0.142,-13.498,0.96,0.156,4
0.332,0.958,-4.683,2.92e-05,0.2769999999999999,4
0.266,0.376,-9.14,0.893,0.265,4
0.604,0.905,-7.059,0.309,0.723,4
0.878,0.84,-13.105,0.0421,0.882,4
0.165,0.3989999999999999,-29.742,0.626,0.00725,4
0.6659999999999999,0.5429999999999999,-9.188,0.511,0.8809999999999999,4
0.805,0.758,-7.417999999999999,0.308,0.974,4
0.6659999999999999,0.628,-5.613,0.144,0.767,4
0.523,0.108,-12.895,0.937,0.3339999999999999,4
0.391,0.435,-13.318,0.921,0.0424,4
0.143,0.954,-5.157,0.000102,0.142,3
0.727,0.489,-5.894,0.291,0.4679999999999999,4
0.161,0.0822,-24.919,0.947,0.0345,4
0.251,0.6729999999999999,-5.3420000000000005,0.0782,0.262,4
0.5870000000000001,0.816,-4.27,0.0565,0.731,4
0.743,0.8370000000000001,-5.025,0.0172,0.263,4
0.77,0.335,-10.095,0.6409999999999999,0.489,4
0.708,0.286,-15.467,0.878,0.542,4
0.283,0.6779999999999999,-9.435,2.18e-06,0.2769999999999999,4
0.648,0.936,-4.745,0.085,0.5660000000000001,4
0.623,0.7340000000000001,-5.948,0.0162,0.37,4
0.883,0.818,-4.003,0.0782,0.5489999999999999,4
0.644,0.5329999999999999,-8.421,0.599,0.653,4
0.529,0.843,-6.908,0.0628,0.188,4
0.424,0.726,-7.644,0.5379999999999999,0.78,4
0.7609999999999999,0.72,-6.297000000000001,0.8390000000000001,0.82,3
0.64,0.7959999999999999,-5.141,0.0233,0.1639999999999999,4
0.62,0.496,-7.508999999999999,0.597,0.636,4
0.616,0.679,-6.941,0.00885,0.359,4
0.851,0.551,-5.1770000000000005,0.151,0.807,4
0.626,0.0454,-20.277,0.985,0.2189999999999999,3
0.652,0.835,-4.5280000000000005,0.35,0.6579999999999999,4
0.6729999999999999,0.752,-3.572,0.241,0.797,4
0.275,0.411,-3.817,0.637,0.259,4
0.679,0.7120000000000001,-6.702000000000001,0.172,0.563,4
0.517,0.471,-11.922,0.736,0.767,4
0.6579999999999999,0.529,-10.569,0.174,0.138,4
0.695,0.615,-4.194,0.379,0.532,4
0.628,0.345,-12.505,0.425,0.1159999999999999,4
0.652,0.3829999999999999,-7.0760000000000005,0.0676,0.5489999999999999,4
0.486,0.938,-6.652,1.7899999999999998e-05,0.525,4
0.878,0.525,-6.832000000000001,0.183,0.6940000000000001,4
0.478,0.366,-12.045,0.4,0.291,3
0.772,0.83,-3.981,0.0357,0.753,4
0.276,0.318,-8.706,0.994,0.251,4
0.754,0.497,-11.14,0.368,0.789,4
0.371,0.0507,-23.054,0.995,0.295,3
0.555,0.218,-11.793,0.884,0.612,4
0.782,0.6970000000000001,-11.041,0.1169999999999999,0.267,4
0.4429999999999999,0.00669,-28.435,0.996,0.198,4
0.846,0.755,-6.397,0.213,0.882,4
0.13,0.999,-17.222,0.129,1e-05,5
0.335,0.00501,-33.366,0.993,0.0383,3
0.6859999999999999,0.95,-4.588,0.075,0.355,4
0.551,0.144,-13.883,0.515,0.648,4
0.621,0.114,-19.944000000000003,0.993,0.3979999999999999,4
0.484,0.0874,-17.796,0.894,0.2189999999999999,4
0.605,0.247,-11.775,0.6759999999999999,0.071,3
0.258,0.179,-19.503,0.937,0.0392,4
0.417,0.191,-18.255,0.885,0.0393,4
0.488,0.161,-14.089,0.953,0.436,4
0.708,0.863,-4.001,0.00885,0.437,4
0.588,0.757,-2.415,0.327,0.836,4
0.46,0.586,-6.32,0.446,0.489,4
0.843,0.508,-13.918,0.00852,0.7040000000000001,4
0.6509999999999999,0.716,-11.91,0.586,0.929,4
0.5720000000000001,0.214,-15.625,0.649,0.485,4
0.873,0.742,-7.854,0.634,0.37,4
0.526,0.425,-13.482,0.7859999999999999,0.513,4
0.698,0.66,-5.428999999999999,0.043,0.351,4
0.759,0.308,-13.04,0.8540000000000001,0.324,4
0.6859999999999999,0.187,-12.062,0.721,0.772,4
0.532,0.743,-6.398,0.161,0.7390000000000001,3
0.7,0.866,-4.869,0.2789999999999999,0.0692,4
0.503,0.0409,-30.746,0.98,0.485,1
0.585,0.901,-5.785,0.479,0.62,4
0.865,0.846,-5.242999999999999,0.147,0.715,4
0.726,0.857,-3.264,0.244,0.928,4
0.387,0.0541,-22.343000000000004,0.99,0.337,5
0.8059999999999999,0.718,-4.212,0.133,0.581,4
0.607,0.672,-7.732,0.153,0.248,4
0.674,0.428,-9.504,0.121,0.337,4
0.7709999999999999,0.6709999999999999,-5.617000000000001,0.00929,0.7140000000000001,4
0.4679999999999999,0.8540000000000001,-3.932,0.176,0.2769999999999999,4
0.705,0.713,-8.863999999999999,0.245,0.818,4
0.565,0.942,-6.821000000000001,0.00107,0.568,4
0.184,0.0678,-25.338,0.995,0.0395,4
0.529,0.0012,-26.288,0.993,0.1369999999999999,4
0.7190000000000001,0.598,-6.254,0.2319999999999999,0.303,4
0.8440000000000001,0.772,-4.621,0.284,0.336,4
0.361,0.5489999999999999,-6.783,0.588,0.308,4
0.858,0.7859999999999999,-4.359,0.0727,0.511,4
0.595,0.122,-19.685,0.97,0.5,3
0.42,0.0509,-27.772,0.989,0.2319999999999999,4
0.701,0.895,-3.375,0.139,0.594,4
0.127,0.0765,-26.394,0.99,0.0375,4
0.722,0.288,-10.767,0.8270000000000001,0.502,4
0.439,0.36,-12.755,0.787,0.3279999999999999,4
0.794,0.8109999999999999,-8.966000000000001,0.0426,0.862,4
0.425,0.8740000000000001,-3.097,0.596,0.8140000000000001,4
0.785,0.5870000000000001,-7.595,0.23,0.809,4
0.574,0.461,-10.08,0.794,0.573,4
0.56,0.8270000000000001,-5.393,0.0098599999999999,0.639,4
0.74,0.7879999999999999,-5.307,0.0279,0.934,4
0.31,0.509,-10.122,0.00137,0.223,5
0.8909999999999999,0.691,-9.417,0.29,0.6659999999999999,4
0.425,0.332,-10.04,0.623,0.283,4
0.598,0.804,-5.39,0.0576,0.322,4
0.5579999999999999,0.8959999999999999,-3.687,0.0316,0.63,4
0.8170000000000001,0.585,-4.688,0.439,0.916,4
0.352,0.204,-15.414,0.76,0.524,4
0.63,0.633,-7.087999999999999,0.0077599999999999,0.452,4
0.405,0.962,-5.768,0.000132,0.498,4
0.578,0.8170000000000001,-6.542000000000001,0.183,0.726,4
0.597,0.384,-9.287,0.522,0.5589999999999999,4
0.491,0.524,-6.926,0.387,0.201,3
0.731,0.511,-6.28,0.0005139999999999,0.8059999999999999,5
0.884,0.765,-3.865,0.063,0.594,4
0.436,0.154,-8.142999999999999,0.906,0.231,4
0.975,0.711,-3.904,0.168,0.815,4
0.375,0.479,-6.56,0.565,0.932,3
0.376,0.8320000000000001,-4.329,0.0586,0.4429999999999999,4
0.47,0.419,-12.327,0.31,0.151,4
0.789,0.2739999999999999,-12.191,0.82,0.607,3
0.28,0.315,-7.091,0.5429999999999999,0.2319999999999999,4
0.757,0.649,-7.03,0.381,0.8190000000000001,4
0.0927,0.215,-21.278,0.802,0.0374,3
0.508,0.127,-31.987,0.878,0.0566,4
0.159,0.128,-21.972,0.3779999999999999,0.0392,3
0.6559999999999999,0.914,-5.443,0.0346,0.133,4
