Store_Ratio,Basket_Ratio,Score_3,Score_4,popularity
0.7290000000000001,0.628,0.826,110.011,4
0.68,0.622,0.733,77.671,3
0.763,0.742,0.483,98.145,4
0.6890000000000001,0.419,0.4029999999999999,94.034,4
0.625,0.527,0.497,187.467,3
0.134,0.0529,0.0821,176.965,4
0.63,0.928,0.465,123.963,4
0.612,0.28,0.387,72.795,4
0.84,0.7659999999999999,0.402,94.018,4
0.741,0.3879999999999999,0.589,126.819,4
0.655,0.606,0.765,110.061,4
0.812,0.595,0.528,90.005,4
0.826,0.624,0.8859999999999999,142.02700000000002,4
0.779,0.763,0.919,130.04399999999998,4
0.7070000000000001,0.802,0.947,127.732,4
0.599,0.957,0.489,103.68,4
0.618,0.711,0.26,119.947,4
0.1159999999999999,0.0654,0.063,165.424,4
0.445,0.631,0.152,143.846,4
0.256,0.6409999999999999,0.382,203.006,4
0.684,0.823,0.647,91.048,4
0.586,0.677,0.562,144.001,4
0.532,0.386,0.284,119.93,3
0.435,0.155,0.0935,128.532,3
0.161,0.00825,0.0357,74.711,4
0.684,0.1119999999999999,0.342,117.552,3
0.428,0.0298,0.688,75.262,4
0.508,0.782,0.879,94.062,4
0.8420000000000001,0.488,0.6459999999999999,126.02,4
0.6859999999999999,0.867,0.752,133.05700000000002,4
0.628,0.551,0.385,136.899,4
0.485,0.645,0.556,124.627,4
0.341,0.684,0.13,135.952,4
0.78,0.288,0.14,90.107,4
0.6940000000000001,0.77,0.163,125.905,4
0.356,0.535,0.126,136.048,4
0.493,0.13,0.119,109.852,4
0.593,0.74,0.133,109.986,4
0.647,0.421,0.679,104.996,4
0.38,0.264,0.0498,148.235,4
0.8290000000000001,0.622,0.757,129.969,4
0.904,0.498,0.145,132.99200000000002,4
0.84,0.7490000000000001,0.6709999999999999,77.987,4
0.457,0.106,0.341,163.61,1
0.542,0.321,0.0672,80.0,4
0.0797,0.1119999999999999,0.0389,76.434,4
0.5539999999999999,0.932,0.5429999999999999,170.21,4
0.88,0.483,0.8270000000000001,124.009,4
0.759,0.613,0.705,90.971,4
0.6990000000000001,0.83,0.731,92.855,4
0.782,0.589,0.8690000000000001,90.438,4
0.178,0.18,0.0362,68.512,4
0.461,0.855,0.3829999999999999,143.918,4
0.176,0.0226,0.03,125.535,3
0.7809999999999999,0.6829999999999999,0.722,100.005,4
0.286,0.445,0.278,50.827,4
0.649,0.758,0.231,124.025,4
0.792,0.912,0.971,111.963,4
0.643,0.344,0.547,144.171,4
0.084,0.0848,0.0423,171.05200000000002,4
0.445,0.498,0.562,179.579,3
0.585,0.39,0.237,109.514,4
0.586,0.625,0.685,188.345,4
0.687,0.2339999999999999,0.3389999999999999,95.023,4
0.551,0.288,0.424,75.02,4
0.644,0.0795,0.204,93.654,4
0.677,0.6679999999999999,0.0427,95.979,4
0.659,0.122,0.181,92.521,4
0.283,0.176,0.0772,114.637,4
0.26,0.0327,0.165,91.839,3
0.12,0.0585,0.0397,78.66199999999999,5
0.18,0.0276,0.0927,123.454,3
0.508,0.482,0.381,157.951,4
0.603,0.293,0.638,123.059,4
0.503,0.0461,0.363,62.445,4
0.252,0.0117,0.252,71.929,4
0.785,0.431,0.236,127.085,4
0.617,0.182,0.252,74.997,4
0.1009999999999999,0.228,0.0371,77.138,4
0.7040000000000001,0.637,0.3829999999999999,115.023,4
0.478,0.0901,0.163,82.946,3
0.705,0.47,0.14,102.0,4
0.367,0.249,0.0716,82.50200000000001,4
0.47,0.589,0.72,115.88,4
0.6509999999999999,0.346,0.6459999999999999,80.023,4
0.547,0.672,0.283,155.791,4
0.759,0.852,0.889,80.619,4
0.385,0.442,0.382,174.282,3
0.346,0.0192,0.442,88.759,4
0.841,0.97,0.85,105.004,4
0.192,0.00491,0.0599,112.385,4
0.303,0.961,0.305,146.591,4
0.585,0.272,0.297,98.116,4
0.1669999999999999,0.00261,0.104,63.029,4
0.82,0.716,0.8690000000000001,125.003,4
0.764,0.6940000000000001,0.581,146.075,4
0.684,0.634,0.809,85.956,4
0.754,0.483,0.981,121.098,4
0.476,0.0514,0.0819,86.664,4
0.7929999999999999,0.5710000000000001,0.616,150.05200000000002,4
0.7440000000000001,0.988,0.885,130.02200000000002,4
0.628,0.356,0.271,98.02,4
0.174,0.00449,0.0581,67.42,5
0.665,0.5,0.483,122.004,4
0.526,0.515,0.518,136.543,4
0.512,0.992,0.2189999999999999,150.012,4
0.757,0.618,0.861,106.856,4
0.5820000000000001,0.444,0.789,119.727,4
0.418,0.0104,0.1689999999999999,69.737,3
0.41,0.0068099999999999,0.213,112.761,4
0.152,0.0125,0.0463,65.436,4
0.569,0.184,0.309,110.916,4
0.634,0.158,0.266,106.634,4
0.748,0.7829999999999999,0.929,130.376,4
0.242,0.0544,0.263,103.436,1
0.73,0.768,0.439,102.044,4
0.493,0.8079999999999999,0.38,117.971,4
0.113,0.291,0.122,75.043,3
0.7020000000000001,0.524,0.283,121.001,4
0.701,0.4579999999999999,0.482,102.967,4
0.511,0.0612,0.183,119.771,4
0.674,0.866,0.53,173.982,4
0.472,0.975,0.718,165.00099999999998,4
0.5660000000000001,0.713,0.807,169.864,4
0.654,0.537,0.597,112.437,3
0.45,0.103,0.449,218.418,3
0.256,0.0999,0.0397,101.663,4
0.954,0.828,0.74,128.045,4
0.733,0.821,0.63,128.013,4
0.78,0.6859999999999999,0.764,124.888,4
0.589,0.856,0.387,88.978,4
0.848,0.7609999999999999,0.324,93.978,4
0.377,0.0306,0.235,93.243,3
0.642,0.82,0.782,126.25,4
0.528,0.615,0.225,123.988,4
0.685,0.52,0.253,158.026,4
0.4529999999999999,0.968,0.432,75.102,4
0.7490000000000001,0.82,0.534,120.066,4
0.255,0.0253,0.649,87.037,4
0.4679999999999999,0.8390000000000001,0.935,151.842,4
0.748,0.778,0.777,95.989,4
0.583,0.8170000000000001,0.4379999999999999,105.936,4
0.893,0.928,0.445,133.888,4
0.529,0.557,0.5920000000000001,162.599,4
0.685,0.508,0.315,99.063,4
0.456,0.4479999999999999,0.418,173.885,4
0.731,0.853,0.605,108.016,4
0.7090000000000001,0.524,0.1889999999999999,121.921,4
0.679,0.51,0.325,82.74600000000001,4
0.715,0.485,0.198,116.976,4
0.083,0.999,1e-05,166.144,4
0.606,0.779,0.417,79.844,4
0.765,0.531,0.628,117.978,4
0.309,0.0259,0.216,114.393,3
0.747,0.494,0.624,76.006,4
0.604,0.0631,0.208,116.404,4
0.6940000000000001,0.825,0.7879999999999999,121.949,4
0.563,0.4629999999999999,0.3939999999999999,98.039,4
0.413,0.529,0.425,63.086000000000006,4
0.89,0.407,0.627,84.999,4
0.144,1.0,1e-05,137.965,3
0.6579999999999999,0.677,0.248,124.91,4
0.281,0.0333,0.1689999999999999,90.25,1
0.5529999999999999,0.3979999999999999,0.392,76.074,4
0.446,0.5870000000000001,0.61,128.908,4
0.841,0.757,0.88,137.532,5
0.461,0.0118,0.109,77.902,4
0.759,0.675,0.866,127.522,4
0.617,0.268,0.64,116.645,4
0.685,0.616,0.0714,89.986,4
0.74,0.516,0.698,139.918,4
0.36,0.41,0.0352,89.904,4
0.527,0.578,0.2689999999999999,138.02200000000002,4
0.8320000000000001,0.7170000000000001,0.348,100.016,4
0.249,0.0974,0.207,168.093,3
0.161,0.0535,0.0538,91.131,4
0.785,0.746,0.8640000000000001,189.988,4
0.639,0.539,0.735,94.893,4
0.0686,0.0544,0.0398,70.535,4
0.0599,0.223,0.0382,63.493,4
0.324,0.216,0.245,75.983,4
0.746,0.757,0.499,124.992,4
0.0843,0.141,0.0363,84.363,4
0.4479999999999999,0.603,0.422,205.272,3
0.7290000000000001,0.414,0.565,85.729,3
0.774,0.259,0.177,64.998,4
0.422,0.0221,0.455,106.958,4
0.7390000000000001,0.355,0.7509999999999999,95.985,4
0.585,0.67,0.397,80.895,4
0.0723,0.165,0.0877,75.1,5
0.508,0.3279999999999999,0.21,79.96300000000001,4
0.7659999999999999,0.873,0.743,126.988,4
0.547,0.233,0.331,96.433,4
0.583,0.226,0.629,105.307,4
0.61,0.8240000000000001,0.8190000000000001,134.99200000000002,4
0.38,0.119,0.156,163.139,4
0.281,0.212,0.195,95.555,3
0.493,0.3379999999999999,0.332,72.619,4
0.612,0.539,0.294,79.94800000000001,4
0.696,0.775,0.6779999999999999,96.964,4
0.326,0.622,0.505,74.682,4
0.427,0.2289999999999999,0.222,125.195,5
0.73,0.703,0.595,138.113,4
0.7809999999999999,0.6890000000000001,0.838,112.338,4
0.168,0.0774,0.0281,111.59,4
0.581,0.584,0.7559999999999999,179.954,4
0.7809999999999999,0.66,0.675,108.941,4
0.52,0.7490000000000001,0.743,135.26,4
0.366,0.5660000000000001,0.632,79.34100000000001,4
0.555,0.8340000000000001,0.7090000000000001,82.484,4
0.478,0.176,0.7240000000000001,149.994,5
0.153,0.254,0.0377,137.236,3
0.73,0.7290000000000001,0.467,113.012,4
0.148,0.216,0.0376,169.97400000000002,1
0.504,0.442,0.146,117.96,4
0.583,0.545,0.8,153.25,4
0.352,0.0235,0.119,89.874,4
0.6659999999999999,0.264,0.4029999999999999,134.909,3
0.621,0.345,0.113,117.683,4
0.474,0.145,0.157,106.597,5
0.268,0.06,0.352,119.834,3
0.634,0.7020000000000001,0.501,103.962,4
0.335,0.33,0.04,75.07,4
0.596,0.5760000000000001,0.485,160.17600000000002,4
0.596,0.662,0.409,91.881,4
0.755,0.6,0.8390000000000001,123.579,4
0.467,0.831,0.547,137.355,4
0.596,0.856,0.743,127.949,4
0.545,0.7090000000000001,0.5589999999999999,125.004,4
0.505,0.657,0.252,196.0,3
0.8059999999999999,0.462,0.736,92.726,4
0.82,0.8420000000000001,0.653,107.952,4
0.706,0.76,0.564,95.499,4
0.158,0.691,0.0282,132.533,4
0.611,0.35,0.36,76.064,4
0.24,0.0646,0.0371,120.104,4
0.391,0.151,0.107,95.055,4
0.779,0.557,0.481,115.319,3
0.857,0.764,0.578,93.071,4
0.5820000000000001,0.846,0.736,92.004,4
0.424,0.484,0.452,161.96200000000002,3
0.161,0.0148,0.078,77.20100000000001,3
0.654,0.494,0.397,160.063,4
0.411,0.514,0.206,148.357,4
0.7,0.884,0.852,131.977,4
0.595,0.921,0.937,102.35,4
0.4579999999999999,0.225,0.04,78.774,3
0.41,0.0735,0.252,132.722,4
0.221,0.264,0.1689999999999999,83.12799999999999,4
0.7020000000000001,0.409,0.885,88.516,4
0.5489999999999999,0.903,0.513,150.009,4
0.196,0.309,0.0619,100.503,3
0.507,0.85,0.847,171.8,4
0.282,0.315,0.2269999999999999,130.459,4
0.392,0.495,0.38,78.585,4
0.866,0.746,0.868,116.996,4
0.535,0.482,0.973,141.059,4
0.758,0.496,0.59,99.985,4
0.6579999999999999,0.94,0.772,161.11700000000002,4
0.659,0.738,0.615,117.081,4
0.12,0.0113,0.0383,57.354,4
0.149,0.0181,0.032,138.024,5
0.318,0.153,0.324,188.243,4
0.5770000000000001,0.652,0.3229999999999999,149.94299999999998,4
0.0597,1.0,1e-05,52.375,4
0.654,0.695,0.73,139.89600000000002,4
0.66,0.631,0.6970000000000001,203.73,4
0.256,0.115,0.168,130.215,5
0.647,0.8,0.942,160.078,4
0.266,0.539,0.557,199.845,3
0.622,0.517,0.525,80.003,4
0.408,0.313,0.725,170.013,4
0.754,0.932,0.916,105.999,4
0.711,0.74,0.638,143.047,4
0.291,0.215,0.228,173.255,3
0.7490000000000001,0.6459999999999999,0.545,129.982,4
0.462,0.0805,0.384,85.53399999999999,4
0.511,0.4629999999999999,0.374,110.413,4
0.561,0.0026899999999999,0.509,136.87,3
0.6,0.332,0.61,95.956,4
0.742,0.471,0.815,124.95,4
0.564,0.207,0.0898,139.933,4
0.637,0.46,0.251,82.448,4
0.789,0.716,0.611,125.906,4
0.843,0.485,0.395,95.017,4
0.792,0.612,0.42,109.959,4
0.0875,0.99,1e-05,82.126,4
0.7,0.764,0.424,125.02,4
0.556,0.513,0.665,133.803,4
0.473,0.0674,0.278,111.101,4
0.23,0.0592,0.103,89.965,4
0.7609999999999999,0.392,0.653,144.98,4
0.7909999999999999,0.349,0.578,135.933,4
0.6920000000000001,0.496,0.376,97.945,4
0.3,0.493,0.754,93.117,3
0.5489999999999999,0.7120000000000001,0.322,128.013,4
0.868,0.693,0.396,114.999,4
0.4639999999999999,0.574,0.556,81.929,4
0.346,0.0192,0.442,88.759,4
0.589,0.239,0.1369999999999999,95.079,4
0.421,0.362,0.3989999999999999,140.33100000000002,3
0.802,0.785,0.435,99.998,4
0.792,0.863,0.0374,128.0,4
0.268,0.742,0.416,159.779,4
0.499,0.825,0.753,185.069,4
0.551,0.214,0.0471,140.033,4
0.48,0.988,0.252,124.041,4
0.152,0.424,1e-05,134.19899999999998,1
0.626,0.913,0.946,113.044,4
0.667,0.381,0.1989999999999999,135.97899999999998,4
0.721,0.581,0.244,76.494,4
0.437,0.652,0.211,111.888,4
0.56,0.135,0.283,132.061,4
0.659,0.911,0.5760000000000001,91.999,4
0.6859999999999999,0.672,0.857,128.55,4
0.4529999999999999,0.987,0.336,160.035,4
0.8590000000000001,0.657,0.8959999999999999,112.933,4
0.182,0.856,0.176,147.23,4
0.209,0.244,0.155,89.639,1
0.3779999999999999,0.903,0.457,115.616,4
0.529,0.214,0.0903,124.069,4
0.267,0.0505,0.0385,70.934,1
0.6629999999999999,0.4579999999999999,0.535,110.973,4
0.4639999999999999,0.462,0.293,117.842,4
0.379,0.059,0.258,71.417,4
0.5429999999999999,0.912,0.836,103.731,4
0.47,0.335,0.349,141.031,4
0.481,0.415,0.196,77.472,4
0.705,0.7070000000000001,0.452,117.974,4
0.537,0.858,0.502,124.599,4
0.1939999999999999,0.213,0.0944,84.70100000000001,4
0.397,0.0233,0.184,130.02,5
0.722,0.3289999999999999,0.166,99.991,4
0.79,0.585,0.585,94.072,4
0.134,0.0413,0.0821,83.589,3
0.6609999999999999,0.979,0.0321,126.038,4
0.6659999999999999,0.593,0.3289999999999999,140.013,4
0.7120000000000001,0.5489999999999999,0.552,109.882,4
0.472,0.578,0.347,80.336,4
0.672,0.369,0.863,140.49,4
0.684,0.0364,0.0614,155.92700000000002,3
0.373,0.1119999999999999,0.501,110.651,4
0.49,0.04,0.109,126.591,4
0.172,0.0862,0.143,78.283,1
0.703,0.467,0.565,131.915,4
0.8240000000000001,0.522,0.865,106.773,4
0.7240000000000001,0.5539999999999999,0.929,133.061,4
0.127,0.0175,0.0702,73.207,3
0.8490000000000001,0.604,0.43,112.005,4
0.56,0.397,0.408,90.184,4
0.498,0.731,0.6,97.055,4
0.6459999999999999,0.598,0.606,80.993,4
0.754,0.1689999999999999,0.422,93.952,4
0.705,0.609,0.476,115.474,4
0.615,0.593,0.895,129.213,4
0.0754,0.102,0.0359,79.594,4
0.369,0.295,0.211,92.226,4
0.145,0.0114,0.0362,71.013,4
0.482,0.835,0.6779999999999999,102.02,4
0.512,0.662,0.472,180.114,4
0.2,0.187,0.0374,71.187,4
0.217,0.0944,0.295,95.951,4
0.747,0.861,0.8590000000000001,103.966,4
0.145,0.0592,0.0717,140.234,4
0.703,0.682,0.57,127.992,4
0.657,0.8270000000000001,0.69,145.889,4
0.427,0.0774,0.354,129.736,3
0.0794,0.999,1e-05,83.41,1
0.84,0.6990000000000001,0.4589999999999999,95.003,4
0.794,0.802,0.758,129.981,4
0.529,0.214,0.0903,124.069,4
0.813,0.46,0.7290000000000001,117.387,4
0.146,0.0952,0.138,69.67399999999999,5
0.501,0.46,0.139,144.968,4
0.883,0.3339999999999999,0.747,106.02,4
0.598,0.732,0.595,172.329,4
0.795,0.509,0.46,93.965,4
0.738,0.6459999999999999,0.502,155.97799999999998,4
0.674,0.774,0.33,112.05,4
0.879,0.589,0.853,130.997,4
0.7509999999999999,0.752,0.85,111.158,4
0.535,0.359,0.488,154.16299999999998,4
0.407,0.0293,0.206,135.039,4
0.29,0.332,0.0374,49.928,4
0.7190000000000001,0.6459999999999999,0.63,93.986,4
0.773,0.54,0.322,84.115,4
0.677,0.479,0.954,116.977,4
0.8140000000000001,0.385,0.745,106.82,4
0.4039999999999999,0.293,0.115,129.815,3
0.778,0.6509999999999999,0.951,91.962,4
0.495,0.629,0.545,118.515,4
0.741,0.6659999999999999,0.276,148.887,4
0.5660000000000001,0.345,0.396,123.84,4
0.503,0.303,0.804,142.041,4
0.5760000000000001,0.8640000000000001,0.669,119.069,4
0.185,0.948,0.316,196.578,3
0.3929999999999999,0.163,0.0969999999999999,134.85299999999998,4
0.41,0.992,0.64,95.033,4
0.735,0.74,0.541,141.94799999999998,4
0.0726,0.1159999999999999,0.0374,65.705,4
0.426,0.449,0.434,149.252,4
0.4589999999999999,0.489,0.0263,111.825,4
0.578,0.358,0.0891,119.974,4
0.2739999999999999,0.356,0.424,110.042,3
0.534,0.19,0.331,78.094,4
0.599,0.914,0.63,176.99200000000002,4
0.799,0.419,0.716,156.055,4
0.6859999999999999,0.6990000000000001,0.377,116.001,4
0.634,0.7709999999999999,0.575,121.984,4
0.579,0.726,0.792,124.04,4
0.217,0.132,0.0569,114.304,4
0.614,0.71,0.62,92.053,4
0.75,0.56,0.4589999999999999,140.06,4
0.705,0.252,0.23,80.01899999999999,4
0.6579999999999999,0.335,0.466,79.895,4
0.599,0.7609999999999999,0.7120000000000001,77.015,4
0.4379999999999999,0.1669999999999999,0.205,144.77100000000002,4
0.3,0.452,0.342,82.988,4
0.705,0.898,0.657,136.282,4
0.235,0.0621,0.155,176.232,4
0.0789,0.16,0.0409,56.449,4
0.652,0.908,0.649,123.944,4
0.794,0.531,0.13,117.968,4
0.499,0.536,0.284,127.792,4
0.156,0.00122,1e-05,130.17700000000002,3
0.379,0.3429999999999999,0.6940000000000001,184.301,4
0.757,0.7,0.851,120.981,4
0.444,0.436,0.307,77.72399999999999,3
0.659,0.14,0.181,78.71300000000001,4
0.853,0.627,0.654,127.011,4
0.312,0.00821,0.2239999999999999,92.781,4
0.6990000000000001,0.764,0.5579999999999999,91.026,4
0.509,0.307,0.392,85.471,4
0.251,0.0161,0.1889999999999999,139.25,4
0.792,0.639,0.293,125.061,4
0.275,0.5870000000000001,0.239,84.667,4
0.341,0.8240000000000001,0.175,106.534,4
0.324,0.00249,0.0362,67.725,3
0.1119999999999999,0.25,0.303,165.84599999999998,4
0.745,0.6659999999999999,0.708,129.995,4
0.7390000000000001,0.7809999999999999,0.932,123.114,4
0.493,0.8490000000000001,0.483,127.999,4
0.8590000000000001,0.931,0.8340000000000001,135.03799999999998,4
0.648,0.885,0.374,110.966,4
0.705,0.221,0.384,84.962,4
0.623,0.478,0.306,153.886,4
0.63,0.147,0.5379999999999999,80.021,4
0.631,0.444,0.387,129.93200000000002,4
0.588,0.5760000000000001,0.6609999999999999,129.157,4
0.2189999999999999,0.386,0.4039999999999999,161.661,4
0.428,0.1119999999999999,0.215,99.653,4
0.273,0.899,0.792,94.646,4
0.675,0.597,0.828,108.875,4
0.526,0.924,0.7929999999999999,147.28,4
0.977,0.897,0.915,122.004,4
0.682,0.855,0.304,124.004,4
0.2339999999999999,0.0030399999999999,0.0865,63.074,4
0.501,0.519,0.168,133.99,4
0.0613,0.217,0.033,67.502,5
0.1369999999999999,0.0308,0.0389,83.557,4
0.536,0.7040000000000001,0.7020000000000001,103.134,4
0.698,0.372,0.049,143.998,4
0.7859999999999999,0.244,0.406,83.01899999999999,4
0.516,0.0971,0.46,107.037,4
0.598,0.8190000000000001,0.231,169.99,4
0.708,0.648,0.3379999999999999,143.955,4
0.547,0.642,0.875,149.013,4
0.71,0.8079999999999999,0.392,99.989,4
0.778,0.348,0.345,83.975,4
0.186,0.03,0.1119999999999999,70.03699999999999,4
0.469,0.894,0.476,162.981,4
0.637,0.261,0.8109999999999999,75.142,4
0.457,0.421,0.4589999999999999,94.07,4
0.809,0.635,0.969,109.448,4
0.4039999999999999,0.537,0.442,185.314,3
0.131,0.0621,0.231,70.01899999999999,4
0.474,0.425,0.183,123.747,4
0.596,0.401,0.7390000000000001,82.08200000000001,4
0.6859999999999999,0.5379999999999999,0.584,115.884,4
0.706,0.674,0.359,83.001,4
0.764,0.745,0.476,75.003,4
0.445,0.141,0.262,116.906,3
0.598,0.324,0.376,80.23100000000001,4
0.26,0.193,0.353,116.607,3
0.516,0.0996,0.374,113.388,3
0.733,0.6759999999999999,0.701,97.448,4
0.639,0.927,0.584,103.943,4
0.564,0.387,0.348,88.021,4
0.212,0.00749,0.0985,71.061,4
0.1159999999999999,0.00146,0.0348,95.13,4
0.7909999999999999,0.7340000000000001,0.962,105.854,4
0.64,0.852,0.7929999999999999,122.902,4
0.6609999999999999,0.111,0.144,139.966,4
0.185,0.0321,0.0547,59.95,4
0.7040000000000001,0.588,0.136,109.953,4
0.561,0.754,0.642,100.08,4
0.648,0.947,0.602,113.255,4
0.614,0.745,0.904,138.366,4
0.503,0.984,0.368,127.484,4
0.73,0.595,0.698,112.355,3
0.5539999999999999,0.293,0.5920000000000001,100.116,4
0.6559999999999999,0.479,0.708,184.374,4
0.598,0.381,0.52,157.91299999999998,3
0.6890000000000001,0.754,0.7120000000000001,98.017,4
0.317,0.188,0.0634,68.39,4
0.7979999999999999,0.649,0.433,129.422,4
0.56,0.0196,0.287,71.694,4
0.6729999999999999,0.986,0.847,103.024,4
0.351,0.3939999999999999,0.2739999999999999,102.14,5
0.8240000000000001,0.346,0.7020000000000001,96.986,4
0.672,0.152,0.258,75.515,4
0.705,0.8109999999999999,0.6940000000000001,161.394,4
0.126,0.0868,0.0305,85.743,4
0.61,0.637,0.322,128.863,4
0.389,0.885,0.187,164.989,4
0.13,0.999,1e-05,145.28799999999998,5
0.3329999999999999,0.5379999999999999,0.63,149.377,4
0.547,0.0174,0.342,51.053,3
0.507,0.0711,0.0699,117.878,4
0.905,0.647,0.367,130.97,4
0.7959999999999999,0.901,0.961,114.417,4
0.412,0.0028899999999999,0.171,68.711,4
0.745,0.552,0.647,117.962,4
0.68,0.701,0.8240000000000001,103.789,4
0.575,0.758,0.493,144.107,4
0.7490000000000001,0.306,0.14,79.988,4
0.794,0.6829999999999999,0.495,154.109,4
0.262,0.382,0.033,124.439,3
0.434,0.0142,0.173,111.854,4
0.366,0.894,0.304,82.305,3
0.321,0.29,0.0783,92.375,4
0.653,0.563,0.563,160.903,4
0.225,0.0193,0.0506,80.16199999999999,4
0.4579999999999999,0.909,0.49,105.007,4
0.515,0.0602,0.225,119.247,4
0.621,0.508,0.487,92.564,4
0.629,0.5429999999999999,0.858,75.51899999999999,4
0.747,0.198,0.432,84.99,4
0.275,0.0306,0.0332,133.257,4
0.5589999999999999,0.1939999999999999,0.1689999999999999,84.095,4
0.7440000000000001,0.312,0.71,112.617,3
0.581,0.963,0.7879999999999999,129.99200000000002,4
0.5589999999999999,0.6759999999999999,0.183,125.989,4
0.609,0.607,0.525,139.92700000000002,4
0.75,0.365,0.1009999999999999,89.98100000000001,4
0.485,0.0117,0.181,137.882,4
0.198,0.0157,0.144,205.572,5
0.613,0.7390000000000001,0.7120000000000001,104.966,4
0.6920000000000001,0.396,0.757,99.091,4
0.716,0.6920000000000001,0.368,130.02700000000002,4
0.841,0.664,0.6509999999999999,122.991,4
0.08,0.999,0.00397,83.589,3
0.301,0.012,0.0861,141.02700000000002,5
0.5820000000000001,0.591,0.278,114.084,4
0.878,0.626,0.427,105.046,4
0.5589999999999999,0.825,0.805,122.821,4
0.5720000000000001,0.409,0.351,129.983,4
0.6920000000000001,0.126,0.48,180.10299999999998,4
0.8290000000000001,0.262,0.295,79.986,4
0.569,0.613,0.301,157.975,4
0.76,0.731,0.471,87.99600000000001,4
0.5720000000000001,0.214,0.485,95.542,4
0.51,0.5720000000000001,0.529,142.062,4
0.348,0.159,0.108,122.842,4
0.7440000000000001,0.312,0.71,112.617,3
0.56,0.632,0.373,107.987,4
0.493,0.478,0.7390000000000001,95.714,4
0.536,0.377,0.0652,128.129,4
0.248,0.026,0.0355,66.8,4
0.745,0.716,0.8170000000000001,132.93200000000002,4
0.296,0.16,0.0391,62.824,3
0.291,0.027,0.177,72.176,3
0.5,0.1639999999999999,0.429,130.148,4
0.162,0.0669,0.04,81.93700000000001,4
0.479,0.214,0.247,81.797,3
0.693,0.412,0.539,138.024,4
0.391,0.6920000000000001,0.56,180.00799999999998,4
0.477,0.14,0.148,95.678,3
0.435,0.466,0.6459999999999999,92.516,4
0.6629999999999999,0.522,0.301,99.765,4
0.429,0.1969999999999999,0.1969999999999999,128.49,4
0.615,0.701,0.257,94.081,4
0.6779999999999999,0.6629999999999999,0.747,150.014,4
0.589,0.797,0.2319999999999999,102.489,4
0.6,0.8079999999999999,0.809,172.016,4
0.84,0.835,0.637,103.376,4
0.737,0.6779999999999999,0.698,102.051,4
0.351,0.0543,0.143,151.135,3
0.157,0.0267,0.037,107.068,4
0.402,0.83,0.752,171.774,4
0.48,0.139,0.216,116.52,4
0.718,0.528,0.537,79.501,4
0.597,0.687,0.502,94.749,4
0.503,0.96,0.489,162.02200000000002,4
0.0786,0.00793,0.0512,74.046,3
0.648,0.764,0.5770000000000001,104.106,4
0.856,0.726,0.848,108.481,4
0.523,0.0355,0.104,67.722,5
0.497,0.757,0.507,169.90200000000002,4
0.5710000000000001,0.752,0.25,102.043,4
0.75,0.848,0.0751,135.003,4
0.769,0.767,0.478,105.474,4
0.6940000000000001,0.685,0.306,158.83100000000002,4
0.284,0.0689,0.0692,85.316,3
0.505,0.2,0.5589999999999999,92.103,4
0.499,0.564,0.5589999999999999,154.024,4
0.598,0.11,0.495,66.215,4
0.679,0.0508,0.505,139.9,4
0.527,0.286,0.3829999999999999,83.99600000000001,4
0.6970000000000001,0.311,0.0701,86.05799999999999,4
0.0646,0.00223,0.126,64.568,5
0.482,0.36,0.0417,170.00400000000002,3
0.489,0.0236,0.166,134.327,4
0.608,0.907,0.691,172.05,4
0.183,0.608,0.124,106.068,4
0.6629999999999999,0.818,0.88,108.01,4
0.825,0.753,0.892,94.999,4
0.862,0.674,0.472,104.991,3
0.7190000000000001,0.325,0.286,130.534,4
0.0697,0.0936,0.0262,76.30199999999999,4
0.8220000000000001,0.579,0.787,85.9,4
0.152,0.045,0.039,73.32300000000001,3
0.802,0.6459999999999999,0.928,84.02600000000001,4
0.222,0.0749,0.186,69.866,3
0.609,0.69,0.594,159.93200000000002,4
0.763,0.792,0.695,122.979,4
0.64,0.5489999999999999,0.498,76.029,4
0.789,0.419,0.542,117.988,4
0.64,0.18,0.251,129.998,4
0.417,0.307,0.123,80.05,4
0.19,0.3879999999999999,0.0391,119.779,4
0.504,0.1969999999999999,0.256,79.551,4
0.7759999999999999,0.601,0.875,87.971,4
0.835,0.942,0.956,104.995,4
0.762,0.797,0.174,128.025,4
0.3979999999999999,0.0336,0.612,72.166,4
0.68,0.875,0.613,124.891,4
0.552,0.645,0.588,89.51799999999999,4
0.687,0.596,0.903,105.03,4
0.416,0.546,0.418,159.929,4
0.392,0.966,0.0764,139.83,4
0.545,0.605,0.602,163.907,4
0.479,0.292,0.206,131.855,4
0.657,0.5670000000000001,0.563,109.007,4
0.7170000000000001,0.821,0.3879999999999999,122.998,4
0.7,0.865,0.78,128.04,4
0.78,0.79,0.812,121.023,4
0.522,0.253,0.322,120.579,4
0.74,0.603,0.688,118.105,4
0.474,0.145,0.157,106.597,5
0.622,0.645,0.7759999999999999,133.431,4
0.7829999999999999,0.912,0.7490000000000001,98.025,4
0.504,0.8,0.789,205.945,4
0.753,0.523,0.317,96.998,4
0.557,0.2789999999999999,0.263,102.727,4
0.606,0.799,0.638,103.014,4
0.421,0.7909999999999999,0.499,130.075,4
0.815,0.8009999999999999,0.5329999999999999,96.473,4
0.445,0.7440000000000001,0.48,185.199,4
0.422,0.0221,0.455,106.958,4
0.643,0.961,0.96,124.027,4
