Store_Ratio,Basket_Ratio,Store_Score,popularity
0.648,0.8109999999999999,-8.086,4
0.1,0.0463,-24.053,5
0.672,0.8170000000000001,-12.107,4
0.659,0.6990000000000001,-3.0010000000000003,4
0.3279999999999999,0.0497,-26.127,3
0.121,0.0485,-27.125,4
0.484,0.1969999999999999,-19.081,4
0.6459999999999999,0.8140000000000001,-5.263,4
0.555,0.17,-17.256,3
0.401,0.312,-14.492,4
0.422,0.174,-15.427,4
0.151,0.085,-22.88,3
0.794,0.8109999999999999,-8.966000000000001,4
0.877,0.747,-5.872999999999999,4
0.677,0.282,-12.205,4
0.5760000000000001,0.948,-4.251,3
0.111,0.114,-22.577,3
0.478,0.0796,-18.825,4
0.526,0.1009999999999999,-18.889,4
0.522,0.236,-8.81,4
0.288,0.216,-7.632000000000001,1
0.181,0.371,-14.464,3
0.521,0.364,-9.438,4
0.797,0.6559999999999999,-8.619,4
0.763,0.7609999999999999,-4.766,4
0.356,0.504,-7.367000000000001,3
0.415,0.461,-12.389,4
0.332,0.108,-20.799,4
0.475,0.0289999999999999,-29.253,4
0.56,0.794,-8.449,4
0.5820000000000001,0.272,-5.662000000000001,4
0.66,0.7190000000000001,-9.53,4
0.358,0.546,-8.927,3
0.6609999999999999,0.662,-4.8,4
0.8370000000000001,0.82,-15.325,4
0.627,0.863,-4.134,4
0.429,0.1969999999999999,-9.798,4
0.6990000000000001,0.873,-5.185,4
0.392,0.58,-6.647,4
0.256,0.516,-9.296,4
0.755,0.833,-6.061,4
0.867,0.703,-6.318,4
0.193,0.139,-18.759,4
0.7959999999999999,0.911,-1.998,4
0.7020000000000001,0.706,-4.434,4
0.171,0.118,-25.36,4
0.5489999999999999,0.813,-4.828,4
0.514,0.0666,-14.533,4
0.732,0.8009999999999999,-3.859,4
0.594,0.619,-9.537,4
0.764,0.733,-6.257000000000001,4
0.8220000000000001,0.805,-3.497,4
0.799,0.623,-9.374,4
0.6990000000000001,0.496,-7.88,4
0.396,0.0186,-24.95,4
0.84,0.857,-4.621,4
0.59,0.4429999999999999,-5.662000000000001,4
0.5660000000000001,0.861,-7.542999999999999,5
0.573,0.639,-4.066,4
0.467,0.324,-10.451,3
0.607,0.48,-7.832999999999999,4
0.306,0.121,-15.550999999999998,4
0.491,0.956,-1.538,4
0.5539999999999999,0.794,-5.417000000000001,4
0.562,0.939,-4.282,4
0.562,0.961,-2.53,4
0.738,0.885,-3.65,4
0.38,0.575,-8.258,4
0.13,0.0348,-31.277,4
0.547,0.297,-22.203000000000003,4
0.111,0.999,-16.723,4
0.6940000000000001,0.831,-7.287999999999999,4
0.506,0.5539999999999999,-6.742999999999999,4
0.528,0.289,-13.909,1
0.799,0.597,-5.131,4
0.7090000000000001,0.752,-3.805,4
0.3779999999999999,0.0369,-25.859,4
0.451,0.5760000000000001,-11.854,4
0.772,0.823,-2.5780000000000003,4
0.26,0.546,-9.003,4
0.417,0.00178,-30.139,4
0.318,0.253,-20.4,4
0.622,0.474,-10.147,3
0.434,0.588,-10.327,3
0.4589999999999999,0.0122,-29.733,4
0.71,0.877,-2.6010000000000004,4
0.5379999999999999,0.626,-10.333,4
0.705,0.8140000000000001,-5.466,4
0.75,0.877,-5.93,4
0.5589999999999999,0.0738,-24.326,4
0.353,0.00659,-25.659,1
0.363,0.186,-13.640999999999998,3
0.407,0.00649,-26.59,4
0.733,0.892,-3.641,4
0.258,0.0878,-29.301,4
0.5920000000000001,0.421,-12.054,4
0.0701,0.0639,-29.469,4
0.42,0.0353,-27.468000000000004,1
0.655,0.787,-3.031,4
0.637,0.355,-9.92,3
0.31,0.0218,-28.55,3
0.561,0.311,-14.981,4
0.349,0.4429999999999999,-15.045,4
0.758,0.8420000000000001,-6.805,4
0.732,0.871,-3.626,4
0.7959999999999999,0.85,-3.641,4
0.6809999999999999,0.664,-8.019,3
0.297,0.209,-12.715,3
0.604,0.325,-12.83,4
0.722,0.7609999999999999,-4.459,4
0.221,0.0773,-24.881,4
0.816,0.917,-3.274,4
0.071,0.254,-22.386,4
0.44,0.0837,-19.491,4
0.652,0.7190000000000001,-7.251,4
0.7070000000000001,0.501,-7.388999999999999,4
0.439,0.497,-10.742,4
0.6970000000000001,0.7659999999999999,-5.855,4
0.5479999999999999,0.816,-4.209,4
0.6509999999999999,0.6970000000000001,-2.427,4
0.254,0.247,-18.086,4
0.3289999999999999,0.0603,-25.464,4
0.466,0.862,-8.254,4
0.0874,0.0474,-23.13,3
0.431,0.0486,-23.585,3
0.316,0.009,-33.406,4
0.222,0.0326,-26.193,1
0.434,0.75,-6.156000000000001,4
0.465,0.4679999999999999,-7.798999999999999,4
0.634,0.158,-13.297,4
0.374,0.0653,-29.019,3
0.857,0.621,-6.376,4
0.7,0.382,-9.896,4
0.505,0.0171,-24.684,4
0.792,0.948,-7.688,4
0.6920000000000001,0.711,-7.497999999999999,4
0.619,0.428,-7.867000000000001,4
0.11,0.0185,-27.874,4
0.497,0.435,-8.376,4
0.71,0.8909999999999999,-3.116,4
0.853,0.731,-8.822000000000001,4
0.442,0.431,-9.007,4
0.4479999999999999,0.544,-8.015,4
0.303,0.0554,-26.195,4
0.875,0.589,-6.334,4
0.4679999999999999,0.716,-4.854,4
0.34,0.0843,-13.603,4
0.7340000000000001,0.324,-10.593,3
0.6759999999999999,0.488,-5.091,4
0.4579999999999999,0.0588,-16.497,4
0.0,0.213,-16.451,0
0.594,0.644,-7.457999999999999,4
0.612,0.726,-5.934,4
0.389,0.302,-12.485,4
0.7190000000000001,0.598,-6.254,4
0.395,0.866,-3.378,4
0.2689999999999999,0.924,-4.446000000000001,3
0.578,0.0616,-23.99,4
0.304,0.155,-21.302,5
0.8440000000000001,0.857,-3.74,4
0.1119999999999999,0.0137,-28.804,4
0.569,0.183,-14.371,3
0.5479999999999999,0.478,-8.48,3
0.608,0.534,-11.541,4
0.4479999999999999,0.1969999999999999,-15.432,3
0.654,0.76,-3.669,4
0.853,0.442,-10.449000000000002,4
0.145,0.0114,-37.291,4
0.54,0.401,-10.499,3
0.698,0.843,-4.789,4
0.172,0.297,-15.215,3
0.617,0.635,-6.769,4
0.281,0.0122,-24.301,5
0.662,0.71,-4.945,4
0.619,0.22,-13.843,4
0.862,0.503,-7.702999999999999,4
0.466,0.42,-8.974,4
0.634,0.516,-6.05,4
0.8390000000000001,0.408,-10.202,4
0.421,0.407,-7.445,3
0.546,0.6829999999999999,-6.997000000000001,4
0.51,0.303,-9.122,4
0.408,0.0259,-32.148,4
0.2789999999999999,0.3,-10.23,3
0.813,0.8390000000000001,-4.54,4
0.735,0.209,-13.908,4
0.204,0.0125,-34.254,3
0.8740000000000001,0.412,-5.746,4
0.416,0.417,-10.32,4
0.452,0.0358,-30.801,3
0.7140000000000001,0.937,-2.947,4
0.795,0.6940000000000001,-9.124,4
0.505,0.657,-5.24,3
0.591,0.742,-9.644,4
0.2289999999999999,0.142,-16.905,3
0.552,0.0127,-33.31,4
0.198,0.988,-1.944,4
0.904,0.737,-4.726,4
0.7859999999999999,0.952,-4.349,4
0.583,0.905,-6.132000000000001,4
0.389,0.165,-13.21,4
0.8759999999999999,0.1119999999999999,-13.738,4
0.524,0.711,-5.494,4
0.265,0.0027199999999999,-33.813,4
0.75,0.506,-12.812,4
0.461,0.75,-8.995,4
0.883,0.201,-13.91,4
0.462,0.972,-2.642,4
0.593,0.11,-17.355,4
0.578,0.823,-9.184,4
0.716,0.727,-6.734,4
0.901,0.845,-3.465,4
0.521,0.22,-10.202,4
0.347,0.0228,-29.033,1
0.619,0.94,-3.28,4
0.56,0.743,-8.71,4
0.73,0.356,-10.137,4
0.142,0.158,-20.806,4
0.703,0.742,-5.542000000000001,4
0.0879,0.0851,-24.225,4
0.3279999999999999,0.144,-21.882,4
0.2339999999999999,0.416,-8.647,4
0.483,0.0207,-29.036,3
0.642,0.828,-6.565,4
0.782,0.8220000000000001,-8.655,4
0.475,0.0123,-29.586,4
0.6629999999999999,0.606,-14.636,4
0.539,0.612,-10.654000000000002,4
0.905,0.6859999999999999,-3.152,4
0.371,0.1689999999999999,-19.026,1
0.1119999999999999,1.0,-19.863,4
0.684,0.3379999999999999,-12.177,4
0.465,0.0191,-33.904,4
0.706,0.5579999999999999,-7.237,4
0.118,0.0342,-28.216,1
0.551,0.402,-7.431,4
0.491,0.942,-5.332999999999999,4
0.462,0.174,-18.377,4
0.5479999999999999,0.955,-5.572,4
0.589,0.68,-11.938,4
0.528,0.526,-7.683,3
0.357,0.0203,-33.187,4
0.805,0.25,-11.671,4
0.366,0.556,-7.29,4
0.831,0.899,-4.255,4
0.376,0.5539999999999999,-8.905,4
0.5329999999999999,0.195,-18.469,4
0.579,0.83,-4.859,3
0.703,0.657,-5.363,4
0.6970000000000001,0.467,-7.536,4
0.998,0.0274,-40.974,1
0.765,0.356,-5.556,4
0.365,0.512,-11.036,4
0.507,0.5539999999999999,-10.173,4
0.465,0.0604,-23.367,4
0.7609999999999999,0.634,-9.476,4
0.636,0.7020000000000001,-5.352,4
0.509,0.812,-5.438,4
0.57,0.0976,-19.229,4
0.433,0.4429999999999999,-10.568,3
0.764,0.82,-7.414,4
0.168,0.053,-15.716,3
0.657,0.768,-4.628,4
0.679,0.481,-9.045,4
0.193,0.654,-30.861,1
0.447,0.968,-4.085,4
0.336,0.142,-17.649,3
0.6679999999999999,0.7490000000000001,-8.387,4
0.6609999999999999,0.506,-10.022,4
0.501,0.8420000000000001,-3.579,4
0.526,0.23,-19.087,4
0.7390000000000001,0.626,-7.666,4
0.537,0.573,-9.106,4
0.0599,0.856,-13.429,1
0.804,0.73,-9.26,4
0.5479999999999999,0.282,-16.643,1
0.466,0.54,-10.431,4
0.431,0.294,-13.928,4
0.908,0.895,-3.161,3
0.735,0.883,-2.3040000000000003,4
0.685,0.894,-3.084,4
0.243,0.0785,-23.19,3
0.528,0.816,-6.841,4
0.359,0.0962,-22.682,3
0.713,0.911,-2.741,4
0.7190000000000001,0.812,-9.409,4
0.713,0.606,-5.041,4
0.392,0.29,-15.172,4
0.845,0.508,-9.855,4
0.688,0.647,-7.257999999999999,4
0.701,0.607,-6.723,4
0.649,0.0701,-17.807000000000002,3
0.759,0.586,-13.461,4
0.221,0.0557,-31.648000000000003,4
0.8690000000000001,0.53,-7.627999999999999,4
0.422,0.264,-7.064,4
0.7070000000000001,0.346,-12.397,4
0.8109999999999999,0.691,-5.559,4
0.4479999999999999,0.541,-12.327,4
0.725,0.4479999999999999,-8.761000000000001,4
0.4529999999999999,0.298,-18.917,4
0.62,0.599,-9.319,4
0.583,0.2319999999999999,-8.386000000000001,4
0.799,0.856,-8.675,4
0.4039999999999999,0.902,-3.88,4
0.657,0.674,-5.273,4
0.574,0.195,-21.812,3
0.345,0.0999,-27.222,4
0.8029999999999999,0.423,-12.437,4
0.294,0.0709,-26.318,3
0.4539999999999999,0.985,-2.025,4
0.604,0.0606,-18.335,4
0.705,0.221,-11.474,4
0.177,0.0032,-37.795,4
0.8029999999999999,0.585,-5.861000000000001,4
0.675,0.5820000000000001,-8.891,4
0.853,0.537,-7.898,4
0.083,0.999,-12.904000000000002,4
0.759,0.357,-12.313,4
0.71,0.419,-9.545,3
0.0656,0.3829999999999999,-16.879,3
0.54,0.519,-10.455,4
0.7390000000000001,0.897,-6.138,4
0.35,0.188,-17.475,4
0.5539999999999999,0.762,-4.808,1
0.244,0.00481,-36.59,4
0.753,0.557,-11.1,4
0.873,0.411,-12.123,4
0.647,0.198,-18.946,5
0.655,0.0788,-15.199000000000002,3
0.728,0.68,-9.488,4
0.489,0.0132,-29.262,3
0.5379999999999999,0.624,-7.54,4
0.0639,0.0317,-26.599,5
0.728,0.535,-15.113,4
0.532,0.382,-17.683,4
0.6990000000000001,0.713,-5.507000000000001,4
0.469,0.664,-5.138,4
0.675,0.852,-7.002999999999999,4
0.726,0.603,-5.446000000000001,4
0.8190000000000001,0.6409999999999999,-5.082,4
0.564,0.283,-14.31,4
0.145,0.19,-20.84,4
0.7709999999999999,0.53,-17.636,4
0.635,0.62,-2.701,4
0.6409999999999999,0.8420000000000001,-7.27,4
0.727,0.578,-5.777,4
0.7709999999999999,0.613,-10.618,4
0.603,0.7190000000000001,-12.068,4
0.698,0.429,-9.246,4
0.79,0.79,-5.631,4
0.759,0.6559999999999999,-7.592,4
0.659,0.321,-14.645,4
0.436,0.2289999999999999,-12.33,4
0.0632,0.146,-20.647,3
0.547,0.0174,-25.614,3
0.497,0.0928,-26.316,4
0.482,0.4589999999999999,-11.76,4
0.613,0.35,-9.187,4
0.4579999999999999,0.275,-11.498,4
0.677,0.209,-12.8,4
0.345,0.153,-17.345,1
0.779,0.64,-8.415,4
0.662,0.574,-12.609000000000002,3
0.349,0.348,-6.142,4
0.6609999999999999,0.3929999999999999,-8.199,4
0.56,0.544,-11.097,1
0.7140000000000001,0.579,-13.924,4
0.397,0.368,-15.728,3
0.513,0.349,-8.67,4
0.7879999999999999,0.745,-7.072,4
0.426,0.0249,-27.846,4
0.574,0.012,-31.885,4
0.536,0.591,-10.219,4
0.529,0.0342,-21.638,4
0.813,0.693,-8.0,4
0.614,0.106,-22.097,4
0.703,0.4429999999999999,-10.345,4
0.6579999999999999,0.755,-7.966,4
0.613,0.5,-11.856,4
0.0868,0.038,-29.067,3
0.705,0.7090000000000001,-12.649,4
0.545,0.7170000000000001,-6.869,4
0.7859999999999999,0.352,-10.736,4
0.389,0.408,-12.158,4
0.645,0.862,-4.757,4
0.433,0.0793,-17.910999999999998,3
0.213,0.00257,-31.156,4
0.493,0.943,-3.321,4
0.813,0.263,-14.037,4
0.779,0.8540000000000001,-4.958,4
0.355,0.336,-11.78,4
0.406,0.593,-5.466,4
0.879,0.368,-8.084,4
0.349,0.0977,-24.791,4
0.54,0.856,-5.1610000000000005,4
0.363,0.12,-11.662,4
0.7120000000000001,0.3939999999999999,-8.312999999999999,4
0.677,0.581,-10.133,4
0.127,0.0815,-21.016,4
0.467,0.186,-18.418,3
0.373,0.0223,-30.64,4
0.753,0.624,-7.053999999999999,4
0.738,0.2269999999999999,-13.748,4
0.513,0.926,-4.299,4
0.16,0.904,-34.289,3
0.499,0.0769,-17.735,3
0.78,0.7959999999999999,-3.462,4
0.377,0.705,-4.008,4
0.426,0.888,-3.72,4
0.3979999999999999,0.609,-11.917,4
0.493,0.985,-2.477,4
0.528,0.121,-21.213,4
0.703,0.997,-7.666,4
0.49,0.746,-4.9510000000000005,4
0.713,0.6629999999999999,-5.113,4
0.518,0.175,-16.689,4
0.648,0.5770000000000001,-10.153,4
0.43,0.415,-8.881,3
0.735,0.2339999999999999,-11.113,4
0.6990000000000001,0.713,-5.507000000000001,4
0.524,0.0338,-28.584,4
0.728,0.5720000000000001,-10.043,4
0.662,0.8440000000000001,-6.034,4
0.52,0.292,-12.182,3
0.831,0.733,-7.001,4
0.284,0.223,-18.819000000000003,4
0.619,0.0746,-25.086,4
0.407,0.0080299999999999,-23.868,4
0.602,0.296,-18.338,4
0.437,0.373,-8.4,4
0.64,0.8640000000000001,-6.5760000000000005,4
0.48,0.913,-4.788,4
0.746,0.314,-11.632,4
0.241,0.114,-17.668,3
0.456,0.1169999999999999,-18.909,4
0.5720000000000001,0.385,-6.362,4
0.772,0.635,-8.104,4
0.792,0.51,-10.649,4
0.762,0.953,-5.555,4
0.69,0.873,-1.66,4
0.754,0.357,-12.034,4
0.5579999999999999,0.972,-4.906000000000001,4
0.6920000000000001,0.624,-7.942,4
0.738,0.482,-8.917,4
0.409,0.00926,-23.556,4
0.657,0.203,-15.717,4
0.731,0.382,-10.604,4
0.626,0.216,-9.928,4
0.5329999999999999,0.0492,-19.517,4
0.195,0.0669,-27.78,4
0.561,0.408,-11.253,4
0.5720000000000001,0.654,-7.027,4
0.425,0.907,-3.878,4
0.733,0.65,-3.539,4
0.675,0.76,-7.037000000000001,4
0.614,0.828,-6.9110000000000005,4
0.7090000000000001,0.733,-4.546,4
0.802,0.662,-4.846,4
0.514,0.155,-15.644,4
0.512,0.594,-4.609,4
0.481,0.9,-4.675,4
0.698,0.372,-15.289,4
0.669,0.616,-10.776,4
0.675,0.826,-8.475,4
0.708,0.5870000000000001,-7.93,4
0.774,0.259,-9.744,4
0.731,0.95,-0.411,4
0.6990000000000001,0.372,-15.013,4
0.614,0.465,-10.248,4
0.7340000000000001,0.65,-6.297999999999999,4
0.431,0.33,-13.866,4
0.534,0.532,-6.121,4
0.285,0.875,-4.187,4
0.665,0.8240000000000001,-2.231,4
0.38,0.988,-2.042,4
0.958,0.701,-7.388,4
0.322,0.0399,-28.184,4
0.778,0.8240000000000001,-5.892,4
0.0962,0.0541,-25.214,3
0.359,0.132,-24.722,4
0.161,0.21,-15.912,4
0.659,0.236,-12.56,4
0.7759999999999999,0.971,-0.638,4
0.6509999999999999,0.721,-10.5,4
0.752,0.307,-13.397,4
0.59,0.4589999999999999,-9.488,3
0.521,0.895,-5.242000000000001,4
0.767,0.3339999999999999,-15.272,3
0.155,0.1009999999999999,-24.592,4
0.472,0.866,-3.771,4
0.627,0.6970000000000001,-4.714,4
0.831,0.8190000000000001,-3.945,4
0.64,0.852,-8.119,4
0.593,0.477,-10.127,3
0.353,0.0717,-21.734,4
0.314,0.76,-4.861000000000001,4
0.7,0.608,-8.061,4
0.6920000000000001,0.774,-4.385,4
0.545,0.485,-9.941,4
0.513,0.457,-11.43,4
0.455,0.022,-25.372,4
0.8109999999999999,0.478,-6.976,4
0.313,0.911,-5.261,4
0.609,0.445,-9.129,3
0.815,0.784,-4.423,4
0.623,0.94,-5.731,4
0.294,0.0474,-23.918000000000003,4
0.172,0.536,-13.725,1
0.313,0.111,-32.044000000000004,4
0.746,0.176,-15.351,4
0.7929999999999999,0.5710000000000001,-6.289,4
0.204,0.0808,-26.312,1
0.6809999999999999,0.737,-5.246,4
0.436,0.4539999999999999,-9.332,4
0.6629999999999999,0.865,-3.703,4
0.621,0.2189999999999999,-11.305,3
0.362,0.1009999999999999,-17.428,3
0.682,0.855,-3.282,4
0.286,0.1989999999999999,-17.012,4
0.502,0.0152,-25.128,3
0.305,0.0554,-19.379,4
0.159,0.161,-26.124,4
0.871,0.8740000000000001,-7.63,4
0.109,1.0,-15.382,4
0.4639999999999999,0.417,-9.345,4
0.619,0.0746,-25.086,4
0.708,0.286,-15.467,4
0.593,0.103,-18.2,3
0.628,0.0289999999999999,-23.069000000000003,4
0.126,0.759,-5.189,4
0.659,0.703,-4.819,4
0.397,0.0233,-21.633000000000003,5
0.345,0.969,-2.898,4
0.63,0.44,-7.186,4
0.662,0.485,-9.161,4
0.144,0.0446,-31.839,5
0.895,0.679,-4.422,4
0.4,0.276,-13.799,4
0.4579999999999999,0.764,-7.423999999999999,4
0.583,0.635,-8.463,5
0.5379999999999999,0.305,-10.858,3
0.5429999999999999,0.614,-10.877,4
0.6579999999999999,0.713,-7.622999999999999,4
0.1989999999999999,0.00966,-34.213,4
0.765,0.4429999999999999,-6.057,4
0.457,0.291,-13.43,4
0.413,0.873,-4.151,3
0.732,0.66,-5.933,4
0.8,0.5379999999999999,-5.016,5
0.457,0.55,-9.915,4
0.5579999999999999,0.99,-3.877,4
0.483,0.12,-26.933000000000003,4
0.275,0.18,-15.585,4
0.7909999999999999,0.565,-3.933,4
0.604,0.2239999999999999,-11.118,4
0.614,0.5529999999999999,-8.225,4
0.7659999999999999,0.7929999999999999,-6.638,4
0.778,0.6509999999999999,-8.006,4
0.726,0.0897,-21.038,4
0.517,0.887,-7.637,4
0.6759999999999999,0.7709999999999999,-3.675,4
0.357,0.379,-8.794,4
0.368,0.787,-1.922,4
0.8320000000000001,0.544,-12.697,4
0.746,0.775,-7.871,4
0.5529999999999999,0.0396,-23.789,4
0.698,0.198,-9.753,4
0.684,0.675,-8.123,4
0.598,0.526,-8.658999999999999,4
0.489,0.591,-10.843,1
0.607,0.1939999999999999,-10.396,4
0.545,0.716,-7.68,4
0.914,0.551,-3.879,4
0.16,0.0435,-27.465,5
0.629,0.5770000000000001,-8.676,4
0.5479999999999999,0.877,-4.458,4
0.7490000000000001,0.132,-21.483,5
0.8490000000000001,0.682,-6.2410000000000005,4
0.17,0.17,-23.001,4
0.741,0.931,-3.447,4
0.741,0.807,-6.562,4
0.32,0.207,-15.32,3
0.679,0.715,-6.382999999999999,4
0.7190000000000001,0.911,-3.012,4
0.754,0.877,-4.544,4
0.583,0.644,-6.64,4
0.484,0.982,-5.893,4
0.563,0.752,-7.651,4
0.45,0.8140000000000001,-6.431,4
0.746,0.583,-8.706,4
0.581,0.659,-10.16,4
0.352,0.233,-10.364,4
0.77,0.6809999999999999,-12.418,4
0.6920000000000001,0.418,-6.772,4
0.816,0.62,-10.566,4
0.745,0.318,-10.635,4
0.615,0.466,-12.130999999999998,3
0.728,0.636,-7.033,4
0.612,0.258,-17.962,4
0.66,0.249,-15.655,4
0.6559999999999999,0.6459999999999999,-5.035,4
0.691,0.474,-8.742,4
0.53,0.8109999999999999,-8.238,4
0.892,0.47,-8.413,4
0.639,0.569,-7.236000000000001,4
0.5920000000000001,0.584,-7.422000000000001,4
0.409,0.00926,-23.556,4
0.8109999999999999,0.6579999999999999,-12.738,4
0.619,0.7509999999999999,-4.901,4
0.89,0.846,-3.846,4
0.513,0.3979999999999999,-15.175999999999998,4
0.728,0.019,-23.986,3
0.6659999999999999,0.593,-5.905,4
0.6709999999999999,0.939,-3.2060000000000004,4
0.738,0.5579999999999999,-12.088,4
0.447,0.00977,-24.7,3
0.7979999999999999,0.376,-9.203,4
0.562,0.623,-6.151,4
0.76,0.479,-5.574,4
0.292,0.0382,-17.212,4
0.664,0.357,-7.352,4
0.7190000000000001,0.42,-9.325,4
0.569,0.146,-12.568,3
0.602,0.748,-6.412000000000001,4
0.596,0.738,-3.109,4
0.0962,0.0765,-18.496,3
0.7070000000000001,0.513,-7.082000000000001,4
0.7559999999999999,0.855,-3.352,4
0.3989999999999999,0.0697,-19.12,4
0.8390000000000001,0.69,-3.458,4
0.5429999999999999,0.481,-8.01,4
0.3329999999999999,0.922,-4.087,4
0.472,0.7140000000000001,-4.388999999999999,4
0.315,0.7120000000000001,-8.193,3
0.423,0.337,-16.375999999999998,4
0.637,0.609,-6.989,4
0.3829999999999999,0.662,-5.162000000000001,4
0.493,0.643,-5.19,4
0.111,0.0219,-26.609,4
0.144,0.0641,-23.391,4
0.718,0.415,-9.526,4
0.823,0.6559999999999999,-11.05,4
0.691,0.534,-8.565,4
0.235,0.965,-2.882,4
0.773,0.747,-4.061,4
0.41,0.172,-13.828,4
0.262,0.6509999999999999,-3.867,4
0.679,0.367,-12.41,1
0.8240000000000001,0.7829999999999999,-4.53,4
0.54,0.889,-6.689,4
0.488,0.153,-17.965999999999998,4
0.831,0.604,-6.507000000000001,4
0.721,0.667,-6.608,3
0.344,0.748,-3.91,4
0.597,0.7440000000000001,-3.661,4
0.525,0.594,-14.033,4
0.326,0.872,-7.602,4
0.607,0.7490000000000001,-4.66,4
0.516,0.529,-6.596,4
0.211,0.0408,-21.187,4
0.688,0.532,-8.361,4
0.239,0.0264,-31.312,3
0.5760000000000001,0.8109999999999999,-3.687,4
0.73,0.619,-6.659,4
0.402,0.29,-13.935,4
0.767,0.782,-3.719,4
0.233,0.118,-20.231,3
0.4479999999999999,0.522,-6.539,4
0.3929999999999999,0.0462,-25.187,4
0.351,0.0158,-27.558000000000003,4
0.768,0.919,-3.773,4
0.545,0.757,-5.228,4
0.687,0.792,-2.749,4
0.562,0.5429999999999999,-7.635,4
0.7979999999999999,0.61,-4.9830000000000005,4
0.775,0.6409999999999999,-5.744,4
0.623,0.278,-12.145,4
0.631,0.4029999999999999,-12.542,4
0.35,0.188,-17.475,4
0.647,0.198,-18.946,5
0.6940000000000001,0.481,-8.672,4
0.7759999999999999,0.252,-8.335,4
0.8370000000000001,0.7909999999999999,-3.157,4
0.609,0.00804,-25.015,4
0.787,0.5429999999999999,-15.132,4
0.545,0.67,-8.81,4
0.487,0.0383,-24.883000000000003,4
0.5329999999999999,0.0289999999999999,-25.081,4
0.736,0.316,-12.735,4
0.747,0.86,-4.071000000000001,4
0.474,0.872,-7.54,3
0.747,0.612,-7.591,4
0.623,0.5720000000000001,-9.257,4
0.374,0.7390000000000001,-5.193,3
0.69,0.64,-8.367,4
0.7,0.7090000000000001,-5.006,4
0.4639999999999999,0.799,-3.275,4
0.522,0.716,-4.146,4
0.6920000000000001,0.253,-13.684,4
0.411,0.654,-5.457999999999999,4
0.5539999999999999,0.5760000000000001,-6.495,4
0.643,0.725,-5.632000000000001,4
0.486,0.472,-11.276,3
0.77,0.882,-4.792,4
0.415,0.405,-8.63,4
0.631,0.00579,-20.984,4
0.922,0.589,-5.303,4
0.23,0.0592,-23.594,4
0.698,0.367,-5.811,3
0.1159999999999999,0.107,-25.456,4
0.3329999999999999,0.0634,-26.645,4
0.258,0.132,-28.306,4
0.2789999999999999,0.0493,-25.226,4
0.431,0.5429999999999999,-9.96,4
0.647,0.708,-6.355,4
0.713,0.473,-8.109,4
0.782,0.5579999999999999,-10.685,4
0.8759999999999999,0.3779999999999999,-10.09,4
0.5479999999999999,0.0748,-20.924,4
0.162,0.0189,-26.534,4
0.5670000000000001,0.1669999999999999,-15.277,4
0.326,0.2,-20.15,4
0.6759999999999999,0.216,-8.628,4
0.83,0.5710000000000001,-5.935,4
0.899,0.713,-2.752,4
0.144,0.049,-20.423,3
0.511,0.745,-7.825,4
0.218,0.00902,-31.532,3
0.449,0.583,-13.484000000000002,4
0.718,0.4589999999999999,-7.1160000000000005,4
0.26,0.0262,-24.156,4
0.7509999999999999,0.7879999999999999,-6.011,4
0.794,0.7559999999999999,-7.16,4
0.831,0.437,-8.126,4
0.467,0.958,-4.808,4
0.439,0.447,-7.341,4
0.56,0.216,-12.804,4
0.4589999999999999,0.601,-7.818,4
0.165,0.414,-6.752000000000001,4
0.758,0.123,-12.365,4
0.722,0.794,-5.627000000000001,4
0.534,0.0993,-19.164,4
0.308,0.873,-4.542,4
0.7390000000000001,0.52,-7.467,4
0.5379999999999999,0.777,-9.303,4
0.5489999999999999,0.0268,-25.284,4
0.7240000000000001,0.565,-11.485,4
0.664,0.884,-4.433,4
0.735,0.451,-8.374,4
0.6940000000000001,0.617,-7.837999999999999,4
0.648,0.346,-6.331,4
0.173,0.0185,-36.582,4
0.8759999999999999,0.568,-5.755,4
0.313,0.0893,-16.119,4
0.412,0.815,-8.788,4
0.3829999999999999,0.575,-10.345999999999998,4
0.18,0.067,-23.777,3
0.7929999999999999,0.551,-6.098,4
0.933,0.528,-6.472,4
0.682,0.537,-10.254,4
0.54,0.0501,-23.229,4
0.8490000000000001,0.489,-7.433,4
0.73,0.907,-4.478,4
0.747,0.226,-13.635,4
0.237,0.0082,-30.464,3
0.698,0.893,-3.402,4
0.757,0.937,-3.122,4
0.767,0.792,-4.6610000000000005,4
0.295,0.679,-6.182,3
0.5489999999999999,0.352,-11.217,4
0.5579999999999999,0.613,-8.988,5
0.489,0.0523,-27.816,4
0.643,0.899,-5.106,3
0.508,0.319,-11.667,4
0.0938,0.0237,-30.634,4
0.589,0.82,-9.602,4
0.191,0.941,-3.023,4
0.825,0.483,-5.746,4
0.226,0.23,-16.424,3
0.818,0.475,-11.088,4
0.562,0.911,-4.705,4
0.595,0.326,-14.338,4
0.687,0.7929999999999999,-3.577,4
0.611,0.237,-12.871,4
0.4579999999999999,0.123,-20.517,4
0.629,0.718,-2.917,4
0.417,0.0163,-17.38,4
0.78,0.528,-6.979,4
0.0623,0.0403,-29.219,4
0.204,0.0636,-24.819000000000003,3
0.611,0.19,-15.458,4
0.7390000000000001,0.32,-9.845,4
0.3429999999999999,0.363,-13.12,1
0.406,0.188,-13.039,4
0.833,0.871,-7.696000000000001,4
0.305,0.0501,-28.268,3
